smiles_a,smiles_b,ddg
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[S]1,[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[S]1,-0.9543966820734209
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([Cl])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],0.3196249249344838
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[S]1,-0.9301892393229103
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N]([C]([H])([H])[H])[S](=[O])(=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[N+]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],0.6225445198277164
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],-0.9543966820734209
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N]([H])[S](=[O])(=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[N+]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],0.41103627807204823
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([F])[C]([H])=[C]([Br])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],-0.1705954689639082
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])=[C]([H])[C]([H])=[C]1[F],1.5857701491099299
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([F])[C]([H])=[C]([Br])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N]([H])[C](=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[N+]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][O][C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[C@]1([H])[O][C@]2([H])[C]3=[C]([H])[C]([Cl])=[C]([H])[C]([F])=[C]3[N]([H])[C@@]([H])([C]3=[C]([H])[C]([H])=[C]([H])[C]([H])=[C]3[H])[C@]2([H])[C]([H])([H])[C]1([H])[H],0.19952803631637828
[H][O][C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[C@]1([H])[O][C@]2([H])[C]3=[C]([H])[C]([Cl])=[C]([H])[C]([F])=[C]3[N]([H])[C@@]([H])([C]3=[C]([H])[C]([H])=[C]([H])[C]([H])=[C]3[H])[C@]2([H])[C]([H])([H])[C]1([H])[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([F])[C]([H])=[C]([Br])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[C]([H])([H])[N]([H])[C](=[O])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],-0.09141135313756266
[H][C]1=[N][N]([C]([H])([H])[C@]2([H])[O][C@]3([H])[C]4=[C]([H])[C]([C]([F])([F])[F])=[C]([H])[C]([H])=[C]4[N]([H])[C@@]([H])([C]4=[C]([H])[C]([H])=[C]([H])[C]([H])=[C]4[H])[C@]3([H])[C]([H])([H])[C]2([H])[H])[C]([H])=[N]1,[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],1.7764692382175156
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])=[C]([H])[S]1,0.0
[H][O][C]([H])([H])[C]([H])([H])[N@@+]([H])([C]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C@]1([H])[O][C@]2([H])[C]3=[C]([H])[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])=[C]([H])[C]([H])=[C]3[N]([H])[C@@]([H])([C]3=[C]([H])[C]([H])=[C]([H])[C]([H])=[C]3[H])[C@]2([H])[C]([H])([H])[C]1([H])[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],-0.9239797585016021
[H][O][C]([H])([H])[C]([H])([H])[C]([H])([H])[N]([H])[C](=[O])[N]([H])[C]([H])([H])[C@]1([H])[O][C@]2([H])[C]3=[C]([H])[C]([C]([F])([F])[F])=[C]([H])[C]([H])=[C]3[N]([H])[C@@]([H])([C]3=[C]([H])[C]([H])=[C]([H])[C]([H])=[C]3[H])[C@]2([H])[C]([H])([H])[C]1([H])[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],1.41703070670032
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N]([H])[C](=[O])[O][C]([H])([H])[C]([H])([H])[N+]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],-0.21150824175566818
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N]([H])[C](=[O])[O][C]([H])([H])[C]([H])([H])[N+]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N]([H])[C](=[O])[N]([H])[C]([H])([H])[C]([H])([H])[N+]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],-0.33185216224570624
[H][O][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[F],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],1.1588870904444164
[H][O][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][O][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[F],-0.41103627807204823
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],0.7428884403177527
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[S]1,[H][C]1=[C]([H])[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])=[C]([H])[S]1,0.9301892393229103
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N]([H])[S](=[O])(=[O])[C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][O][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],0.0
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C]([H])([H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],1.0625133652522365
[H][O][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([N]([C]([H])([H])[C]([H])([H])[N+]([H])([H])[H])[C]([H])([H])[C@]2([H])[O][C@]3([H])[C]4=[C]([H])[C]([C]([F])([F])[F])=[C]([H])[C]([H])=[C]4[N]([H])[C@@]([H])([C]4=[C]([H])[C]([H])=[C]([H])[C]([H])=[C]4[H])[C@]3([H])[C]([H])([H])[C]2([H])[H])[C]([H])=[C]1[H],0.9239797585016021
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N]([H])[S](=[O])(=[O])[C]([H])([H])[C]([H])([H])[C]([H])([H])[N+]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([H])[C]([H])=[C]([C]([F])([F])[F])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],1.365432960145469
[H][C]1=[C]([H])[C]([H])=[C]([C@]2([H])[N]([H])[C]3=[C]([F])[C]([H])=[C]([Br])[C]([H])=[C]3[C@@]3([H])[O][C@@]([H])([C]([H])([H])[N+]([H])([H])[C]([H])([H])[H])[C]([H])([H])[C]([H])([H])[C@]32[H])[C]([H])=[C]1[H],[H][O][C]([H])([H])[C]([H])([H])[N+]([H])([H])[C]([H])([H])[C@]1([H])[O][C@]2([H])[C]3=[C]([H])[C]([Cl])=[C]([H])[C]([F])=[C]3[N]([H])[C@@]([H])([C]3=[C]([H])[C]([H])=[C]([H])[C]([H])=[C]3[H])[C@]2([H])[C]([H])([H])[C]1([H])[H],0.5024476312096127
